38.65654197805428, 2.5413235559295586
47.00954365437144, 2.4966840976938975
54.8827579758637, 2.5902105748231854
62.3028991605057, 2.591492857285971
74.36062858554894, 2.593576566287993
81.78076977019096, 2.5948588487507784
91.50901938784371, 2.6887058964957617
100.77885302505125, 2.7363907755805386
113.26294136897009, 3.061128809280522
119.72885068755717, 3.2926609364669126
126.62646176861479, 3.800765362344979
132.14348206474187, 4.216465308248683
138.0975469669345, 4.862655526837774
143.59319588868186, 5.462683576766647
149.99499108412977, 6.247200016028531
153.6302618661217, 6.8929895213479995
159.10453941348936, 7.677345675302041
163.62992793839703, 8.645869647973393
170.02103744665504, 9.522550139247862
176.3854327369384, 10.629640760553785
183.69871704968176, 11.552563563142394
188.6932072422245, 12.475085652461383
193.24530998510681, 13.213199495101279
198.2504858648394, 14.043557532407688
203.29306164973656, 14.551341387670053
