29.541650805099735, 1.1572599226623375
36.50871885289148, 1.0662980104586168
43.475786900683204, 0.9753360982548962
54.152925540795934, 0.8850153272825629
64.36630535686857, 0.7946144136563085
76.44006331269658, 0.6584520446394606
84.33464900856858, 0.5676504177435859
96.39237843361182, 0.5697341267456082
111.23266080289581, 0.5722986916711754
125.14542552409954, 0.5747029712888967
137.6669137731829, 0.5768668229448437
149.25554153059113, 0.6249524152992336
163.1683062517949, 0.6273566949169549
172.90724155663753, 0.6290396906493569
182.18241803743996, 0.6306425437278378
190.99917853779726, 0.5860832281461015
204.44284159136595, 0.6344893911161904
214.17643405261367, 0.6822544128548849
225.7810903408066, 0.5920939271904011
234.12340632993397, 0.6396185209673249
244.7898592828568, 0.6414618020075764
254.98721056814463, 0.6893069664001956
267.97245764126814, 0.6915509607100674
280.0248442227164, 0.7397166957183821
291.1497131560845, 0.7877221454188472
305.06782072088316, 0.7440443990302796
316.66179132188626, 0.7460479653783771
328.7195207469295, 0.748131674380403
346.3370132168593, 0.797259121235804
367.66991912270504, 0.8009456833163071
391.7960636599815, 0.7129490493077704
416.7962974093888, 1.0859329606699966
435.3145933094241, 1.365630822864702
455.68792450562, 1.6456492556751066
472.8363153079148, 1.7407785858828753
490.4431220906548, 1.8820700847508576
506.6479667140844, 2.115285207669654
521.0138045721384, 2.2099336819538777
